"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.10701,131.903,0,10,0,5,2022-01-24 16:42:05,"TER",4
316023833,9185188,382914,49.22592,-124.8142,0,24,24,8,2022-01-24 16:40:53,"TER",52
369970147,9349069,457336,44.62641,-124.0492,0,75,167,5,2022-01-24 16:44:02,"TER",0
316039171,9781839,5837763,54.33153,-130.2798,0,15,15,5,2022-01-24 16:43:26,"TER",25
