"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.10704,131.9029,0,511,0,5,2022-01-29 07:03:14,"TER",13
316023833,9185188,382914,49.22595,-124.814,0,25,25,8,2022-01-29 07:05:45,"TER",99
369970147,9349069,457336,44.62634,-124.0492,0,75,167,5,2022-01-29 07:06:49,"TER",47
316039171,9781839,5837763,53.53662,-130.0216,6,108,67,0,2022-01-29 07:06:00,"SAT",28
