"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.10706,131.9028,0,511,0,5,2022-01-30 19:04:20,"TER",19
316023833,9185188,382914,49.22595,-124.8141,0,24,24,8,2022-01-30 19:06:13,"TER",13
369970147,9349069,457336,47.98741,-125.258,96,51,48,0,2022-01-30 19:06:07,"SAT",5
316039171,9781839,5837763,50.49363,-126.5156,115,89,88,0,2022-01-30 19:04:06,"TER",3
