"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.10704,131.9029,0,511,0,5,2022-01-30 20:07:19,"TER",18
316023833,9185188,382914,49.22597,-124.8141,0,24,25,8,2022-01-30 20:08:52,"TER",99
369970147,9349069,457336,48.13,-125.1717,80,511,19,0,2022-01-30 20:08:00,"SAT",98
316039171,9781839,5837763,50.47537,-126.1825,120,108,110,0,2022-01-30 20:08:38,"SAT",33
