"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22598,-124.8141,0,25,24,8,2022-01-21 19:11:04,"TER",3
369970147,9349069,457336,44.62632,-124.0492,0,75,167,5,2022-01-21 19:07:47,"TER",45
316039171,9781839,5837763,54.34118,-130.29,3,159,165,1,2022-01-21 19:09:33,"TER",32
