"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.10702,131.9029,0,511,0,5,2022-01-28 15:08:14,"TER",13
316023833,9185188,382914,49.22593,-124.8141,0,24,25,8,2022-01-28 15:09:38,"TER",99
369970147,9349069,457336,44.62641,-124.0492,0,75,167,5,2022-01-28 15:06:47,"TER",45
