"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22592,-124.8141,0,24,25,8,2022-01-26 01:58:24,"TER",99
369970147,9349069,457336,44.62635,-124.0492,0,75,167,5,2022-01-26 01:56:12,"TER",10
316039171,9781839,5837763,54.33152,-130.2798,0,15,15,5,2022-01-26 01:58:25,"TER",23
