"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.2259,-124.8142,0,24,25,8,2022-01-23 06:08:23,"TER",99
369970147,9349069,457336,44.62641,-124.0492,0,75,167,5,2022-01-23 06:07:54,"TER",52
316039171,9781839,5837763,53.53582,-130.019,3,135,102,0,2022-01-23 06:01:04,"SAT",59
