"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.10707,131.9029,0,511,0,5,2022-01-30 16:09:19,"TER",18
316023833,9185188,382914,49.22595,-124.8141,0,24,24,8,2022-01-30 16:10:14,"TER",13
369970147,9349069,457336,47.735,-125.2417,80,511,348,0,2022-01-30 16:10:33,"SAT",98
316039171,9781839,5837763,50.77387,-127.2188,116,114,112,0,2022-01-30 16:10:35,"TER",32
