"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22597,-124.8141,0,24,24,8,2022-01-22 05:07:16,"SAT",13
369970147,9349069,457336,44.62638,-124.0492,0,75,167,5,2022-01-22 05:04:47,"TER",45
