"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22598,-124.8141,0,24,24,8,2022-01-21 23:11:33,"TER",31
369970147,9349069,457336,44.62632,-124.0492,0,75,167,5,2022-01-21 23:07:46,"TER",44
316039171,9781839,5837763,54.12135,-130.3615,109,180,183,0,2022-01-21 23:11:44,"TER",43
