"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.10667,131.9033,0,511,49,5,2022-02-02 05:08:00,"SAT",98
316023833,9185188,382914,49.22588,-124.8141,0,23,25,8,2022-02-02 05:04:02,"TER",99
369970147,9349069,457336,48.12809,-123.4254,0,225,0,1,2022-02-02 05:06:42,"TER",41
316039171,9781839,5837763,48.42127,-123.3874,0,46,46,5,2022-02-02 05:04:05,"TER",2
