"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.10708,131.9029,1,61,112,5,2022-02-01 05:09:53,"TER",52
316023833,9185188,382914,49.22593,-124.8141,0,24,25,8,2022-02-01 05:07:34,"TER",99
369970147,9349069,457336,48.12797,-123.4253,0,257,317,1,2022-02-01 05:09:38,"TER",36
316039171,9781839,5837763,48.42127,-123.3874,0,47,46,5,2022-02-01 05:10:03,"TER",2
