"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22592,-124.8142,0,24,25,8,2022-01-20 18:28:52,"TER",99
316039171,9781839,5837763,52.90897,-129.3625,23,230,268,0,2022-01-20 18:27:02,"SAT",56
