"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.10707,131.9029,0,511,0,5,2022-01-29 03:08:14,"TER",13
316023833,9185188,382914,49.22592,-124.8142,0,24,25,8,2022-01-29 03:05:44,"TER",99
369970147,9349069,457336,44.62637,-124.0492,0,74,167,5,2022-01-29 03:06:49,"TER",47
316039171,9781839,5837763,53.53693,-130.0209,7,124,69,0,2022-01-29 03:05:29,"SAT",28
