"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22598,-124.8141,0,25,24,8,2022-01-22 17:10:43,"TER",41
369970147,9349069,457336,44.62642,-124.0493,0,75,167,5,2022-01-22 17:10:50,"TER",49
