"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS","SHIPNAME","SHIPTYPE","CALLSIGN","FLAG","LENGTH","WIDTH","GRT","DWT","DRAUGHT","YEAR_BUILT","ROT","TYPE_NAME","AIS_TYPE_SUMMARY","DESTINATION","ETA"
273813300,8607086,351364,52.1503,159.1954,25,511,259,0,2022-04-02 00:39:11,"SAT",7,"TINRO",99,"UDDL","RU",62.22,13.8,2062,617,60,1987,43,"Research/Survey Vessel","Special Craft","VLADIVOSTOK",2022-04-15 09:00:00
316023833,9185188,382914,49.22497,-124.8146,0,293,18,7,2022-04-02 00:39:38,"TER",37,"RAW SPIRIT",30,"CFN6361","CA",42.99,11,931,NA,58,1998,0,"Trawler","Fishing","SCIENTIFIC SAMPLING",2022-03-26 06:00:00
367108540,7926538,437193,53.84425,-166.5785,0,43,225,4,2022-04-02 00:36:44,"TER",42,"NORTHWEST EXPLORER",30,"WCZ9007","US",44.01,7,816,NA,50,1979,0,"Trawler","Fishing","AKUTAN",2022-03-11 22:00:00
369970147,9349069,457336,34.35248,-121.4095,130,148,149,0,2022-04-02 00:39:23,"TER",21,"BELL M.SHIMADA",90,"WTED","US",63.6,15,2218,799,61,2009,-720,"Research/Survey Vessel","Special Craft","SAN DIEGO CA",2022-04-03 15:00:00
316039171,9781839,5837763,48.42078,-123.3883,0,50,50,5,2022-04-02 00:37:14,"TER",12,"CCGS SIR JOHN FRANKLIN",51,"VFAM","CA",63.4,16.24,2975,900,61,2019,0,"Research/Survey Vessel","Special Craft","ROYAL ROADS",2022-03-24 15:00:00
