"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22593,-124.8141,0,22,24,8,2022-01-21 02:24:13,"TER",13
316039171,9781839,5837763,53.53967,-130.1385,53,302,300,0,2022-01-21 02:18:09,"SAT",8
