"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22598,-124.8141,0,24,24,8,2022-01-23 17:11:04,"TER",3
369970147,9349069,457336,44.625,-124.0483,0,75,167,5,2022-01-23 17:11:48,"SAT",98
316039171,9781839,5837763,53.53948,-130.1376,111,271,296,0,2022-01-23 17:11:25,"SAT",20
