"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22592,-124.8142,0,23,24,8,2022-01-23 05:06:53,"TER",52
369970147,9349069,457336,44.62635,-124.0492,0,75,167,5,2022-01-23 05:04:53,"TER",51
316039171,9781839,5837763,53.53595,-130.0186,1,153,212,0,2022-01-23 05:01:07,"SAT",59
