"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS","SHIPNAME","SHIPTYPE","CALLSIGN","FLAG","LENGTH","WIDTH","GRT","DWT","DRAUGHT","YEAR_BUILT","ROT","TYPE_NAME","AIS_TYPE_SUMMARY","DESTINATION","ETA"
273813300,8607086,351364,42.06815,135.1989,91,117,107,0,2022-02-06 04:02:43,"SAT",36,"TINRO",99,"UDDL","RU",62.22,13.8,2062,617,60,1987,4,"Research/Survey Vessel","Special Craft","RU VVO",2022-02-01 09:00:00
316023833,9185188,382914,49.22598,-124.8141,0,23,25,8,2022-02-06 04:07:47,"TER",99,"RAW SPIRIT",30,"CFN6361","CA",42.99,11,931,NA,58,1998,0,"Trawler","Fishing","FISHING GROUNDS",2022-09-22 06:00:00
369970147,9349069,457336,47.71003,-127.0508,107,253,252,0,2022-02-06 04:09:59,"SAT",2,"BELL M.SHIMADA",90,"WTED","US",63.6,15,2218,799,60,2009,-720,"Research/Survey Vessel","Special Craft","PORT ANGELES WA",2022-02-16 08:00:00
316039171,9781839,5837763,48.42127,-123.3874,0,46,45,5,2022-02-06 04:08:55,"TER",54,"CCGS SIR JOHN FRANKLIN",51,"VFAM","CA",63.4,16.24,2975,900,61,2019,0,"Research/Survey Vessel","Special Craft","VICTORIA",2022-01-31 18:00:00
