"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22597,-124.8142,0,24,24,8,2022-01-23 23:06:53,"TER",52
369970147,9349069,457336,44.62637,-124.0492,0,76,167,5,2022-01-23 23:07:59,"TER",57
316039171,9781839,5837763,54.29958,-130.3646,48,0,357,0,2022-01-23 23:08:20,"TER",18
