"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.10708,131.9029,0,511,0,5,2022-01-28 05:06:04,"TER",3
316023833,9185188,382914,49.22593,-124.8141,0,24,25,8,2022-01-28 05:06:37,"TER",99
369970147,9349069,457336,44.62637,-124.0493,0,75,167,5,2022-01-28 05:06:40,"TER",38
316039171,9781839,5837763,53.53679,-130.0212,5,107,64,0,2022-01-28 05:06:00,"SAT",27
