"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22595,-124.8142,0,24,25,8,2022-01-23 21:04:58,"TER",99
369970147,9349069,457336,44.62637,-124.0492,0,75,167,5,2022-01-23 21:04:58,"SAT",56
316039171,9781839,5837763,54.07203,-130.2818,116,304,304,0,2022-01-23 21:06:50,"TER",49
