"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.10704,131.9029,0,511,0,5,2022-01-30 17:08:18,"TER",18
316023833,9185188,382914,49.22597,-124.8141,0,24,25,8,2022-01-30 17:08:19,"TER",99
369970147,9349069,457336,47.81857,-125.3718,62,511,313,0,2022-01-30 17:09:23,"SAT",17
316039171,9781839,5837763,50.69893,-126.9317,122,108,109,0,2022-01-30 17:10:04,"TER",2
