"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.10704,131.903,2,12,254,5,2022-01-25 00:30:19,"TER",18
316023833,9185188,382914,49.22593,-124.8141,0,23,24,8,2022-01-25 00:36:23,"TER",22
369970147,9349069,457336,44.62637,-124.0492,0,76,167,5,2022-01-25 00:35:08,"TER",6
316039171,9781839,5837763,54.33152,-130.2798,0,15,15,5,2022-01-25 00:37:25,"TER",24
