"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.10703,131.9029,0,10,0,5,2022-01-24 19:09:07,"TER",6
316023833,9185188,382914,49.22598,-124.8141,0,24,24,8,2022-01-24 19:12:13,"TER",12
369970147,9349069,457336,44.62635,-124.0492,0,75,167,5,2022-01-24 19:11:04,"TER",2
316039171,9781839,5837763,54.33152,-130.2798,0,15,14,5,2022-01-24 19:10:24,"TER",23
