"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.01649,132.0121,27,314,307,0,2022-01-31 22:09:18,"TER",18
316023833,9185188,382914,49.22593,-124.8141,0,23,24,8,2022-01-31 22:06:13,"TER",13
369970147,9349069,457336,48.12752,-123.4252,5,314,31,1,2022-01-31 22:06:33,"TER",32
316039171,9781839,5837763,48.42127,-123.3875,0,47,47,5,2022-01-31 22:07:03,"TER",2
