"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.107,131.9029,0,511,0,5,2022-01-29 14:07:18,"TER",17
316023833,9185188,382914,49.22597,-124.8142,0,23,24,8,2022-01-29 14:06:43,"TER",41
369970147,9349069,457336,44.62633,-124.0492,0,75,167,5,2022-01-29 14:06:53,"TER",52
316039171,9781839,5837763,53.53675,-130.0217,6,153,214,0,2022-01-29 14:03:00,"SAT",28
