"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22595,-124.8141,0,24,24,8,2022-01-22 23:05:04,"TER",3
369970147,9349069,457336,44.62634,-124.0492,0,76,167,5,2022-01-22 23:07:53,"TER",51
316039171,9781839,5837763,53.53588,-130.0185,1,135,143,0,2022-01-22 23:01:00,"SAT",59
