"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
273813300,8607086,351364,43.10708,131.9029,0,511,0,5,2022-02-02 12:11:56,"TER",55
316023833,9185188,382914,49.226,-124.8141,0,23,24,8,2022-02-02 12:10:13,"TER",12
369970147,9349069,457336,48.12811,-123.4257,1,175,0,1,2022-02-02 12:12:49,"TER",47
316039171,9781839,5837763,48.42127,-123.3875,0,47,46,5,2022-02-02 12:11:56,"TER",53
