"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22598,-124.8141,0,25,24,8,2022-01-20 23:12:23,"TER",22
316039171,9781839,5837763,53.31185,-129.7848,61,325,323,0,2022-01-20 23:13:00,"SAT",56
