"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22593,-124.8142,0,24,24,8,2022-01-22 07:04:24,"TER",22
369970147,9349069,457336,44.62631,-124.0492,0,74,167,5,2022-01-22 07:07:52,"TER",50
316039171,9781839,5837763,53.5359,-130.0197,7,161,31,0,2022-01-22 06:59:51,"SAT",44
