"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22597,-124.8142,0,23,24,8,2022-01-21 16:15:04,"TER",3
316039171,9781839,5837763,54.34125,-130.2907,10,54,289,0,2022-01-21 16:16:49,"SAT",46
