"MMSI","IMO","SHIP_ID","LAT","LON","SPEED","HEADING","COURSE","STATUS","TIMESTAMP","DSRC","UTC_SECONDS"
316023833,9185188,382914,49.22592,-124.8142,0,24,24,8,2022-01-23 13:08:04,"TER",3
369970147,9349069,457336,44.62634,-124.0492,0,75,167,5,2022-01-23 13:04:56,"TER",54
316039171,9781839,5837763,53.53513,-130.0188,1,64,285,0,2022-01-23 13:10:03,"SAT",1
